step,raw_vx,raw_wz,safe_vx,safe_wz,intervened,inference_ms,cbf_ms
0,0.3000,-0.0126,0.0900,-0.0038,0,2255.70,0.07
1,0.3000,-0.0256,0.1530,-0.0103,0,2258.58,0.07
2,0.3000,0.1027,0.1971,0.0236,0,823.74,0.05
3,0.3000,0.1314,0.2280,0.0559,0,1470.59,0.06
4,0.3000,0.1323,0.2496,0.0788,0,2286.64,0.05
5,0.3000,0.1322,0.2647,0.0948,0,2243.26,0.05
6,0.3000,0.0740,0.2753,0.0886,0,2277.12,0.05
7,0.3000,0.0921,0.2827,0.0896,0,2252.68,0.05
8,0.3000,0.0605,0.2879,0.0809,0,2293.77,0.06
9,0.3000,0.1451,0.2915,0.1001,0,2259.53,0.05
10,0.3000,0.0576,0.2941,0.0874,0,2308.72,0.05
11,0.3000,0.0984,0.2958,0.0907,0,2245.67,0.05
12,0.3000,0.0411,0.2971,0.0758,0,2244.71,0.05
13,0.3000,0.0595,0.2980,0.0709,0,2266.76,0.05
14,0.3000,0.0153,0.2986,0.0542,0,2277.62,0.05
15,0.3000,0.0505,0.2990,0.0531,0,2242.67,0.05
16,0.3000,0.0028,0.2993,0.0380,0,2264.76,0.06
17,0.3000,0.0763,0.2995,0.0495,0,2270.52,0.05
18,0.3000,0.0679,0.2997,0.0550,0,2282.80,0.06
19,0.3000,0.0481,0.2998,0.0529,0,2300.56,0.06
20,0.3000,0.1096,0.2998,0.0699,0,2361.53,0.05
21,0.3000,0.0665,0.2999,0.0689,0,2242.72,0.05
22,0.3000,0.0173,0.2999,0.0534,0,2075.58,0.05
23,0.3000,0.0406,0.2999,0.0496,0,6.80,0.04
24,0.3000,0.0892,0.3000,0.0615,0,8.61,0.04
25,0.3000,0.0955,0.3000,0.0717,0,6.42,0.04
26,0.3000,0.0582,0.3000,0.0676,0,9.67,0.04
27,0.3000,0.0657,0.3000,0.0671,0,13.49,0.04
28,0.3000,0.1359,0.3000,0.0877,0,21.57,0.15
29,0.3000,0.0587,0.3000,0.0790,0,19.37,0.04
30,0.3000,0.0322,0.3000,0.0650,0,28.12,0.05
31,0.3000,0.0047,0.3000,0.0469,0,2097.46,0.05
32,0.3000,0.0434,0.3000,0.0458,0,2283.67,0.06
33,0.3000,0.0184,0.3000,0.0376,0,105.40,0.05
34,0.3000,0.0303,0.3000,0.0354,0,120.14,0.05
35,0.3000,0.1418,0.3000,0.0673,0,19.36,0.05
36,0.3000,0.0515,0.3000,0.0626,0,22.63,0.05
37,0.3000,0.0114,0.3000,0.0472,0,1892.00,0.06
38,0.3000,0.0366,0.3000,0.0440,0,2234.60,0.06
39,0.3000,0.0222,0.3000,0.0375,0,2293.60,0.06
40,0.3000,0.0309,0.3000,0.0355,0,2305.64,0.06
41,0.3000,0.0259,0.3000,0.0326,0,2320.55,0.05
42,0.3000,0.0221,0.3000,0.0295,0,2282.14,0.06
43,0.3000,0.0324,0.3000,0.0303,0,427.20,0.06
44,0.3000,0.0435,0.3000,0.0343,0,287.68,0.04
45,0.3000,0.0845,0.3000,0.0493,0,2279.62,0.06
46,0.3000,0.1177,0.3000,0.0698,0,2005.85,0.06
47,0.3000,0.1344,0.3000,0.0892,0,162.18,0.06
48,0.3000,0.1372,0.3000,0.1036,0,1338.79,0.06
49,0.3000,0.0689,0.3000,0.0932,0,2243.62,0.06
50,0.3000,0.0278,0.3000,0.0736,0,2267.98,0.06
51,0.3000,0.0920,0.3000,0.0791,0,2248.23,0.06
52,0.3000,0.0408,0.3000,0.0676,0,2252.57,0.05
53,0.3000,0.0670,0.3000,0.0674,0,2322.67,0.05
54,0.3000,0.0350,0.3000,0.0577,0,1029.56,0.05
55,0.3000,0.0660,0.3000,0.0602,0,359.80,0.05
56,0.3000,0.0940,0.3000,0.0703,0,2292.75,0.07
57,0.3000,0.0890,0.3000,0.0759,0,2309.61,0.07
58,0.3000,0.0032,0.3000,0.0541,0,2273.58,0.07
59,0.3000,0.0416,0.3000,0.0503,0,2291.59,0.06
60,0.3000,0.0987,0.3000,0.0649,0,2285.58,0.06
61,0.3000,0.1257,0.3000,0.0831,0,1264.76,0.06
62,0.3000,0.0845,0.3000,0.0835,0,123.28,0.06
63,0.3000,0.0134,0.3000,0.0625,0,76.26,0.06
64,0.3000,0.1085,0.3000,0.0763,0,139.70,0.06
65,0.3000,0.0810,0.3000,0.0777,0,2216.00,0.06
66,0.3000,0.0300,0.3000,0.0634,0,1698.43,0.06
67,0.3000,0.0065,0.3000,0.0463,0,1846.80,0.06
68,0.3000,0.0299,0.3000,0.0414,0,2076.59,0.06
69,0.3000,0.1518,0.3000,0.0745,0,1058.49,0.06
70,0.3000,0.0556,0.3000,0.0688,0,1546.70,0.06
71,0.3000,0.0227,0.3000,0.0550,0,2290.05,0.06
72,0.3000,0.0369,0.3000,0.0496,0,2305.15,0.06
73,0.3000,0.0533,0.3000,0.0507,0,2273.68,0.07
74,0.3000,0.0681,0.3000,0.0559,0,2275.52,0.06
75,0.3000,0.0307,0.3000,0.0483,0,2295.60,0.06
76,0.3000,0.1011,0.3000,0.0642,0,2337.62,0.06
77,0.3000,0.0391,0.3000,0.0566,0,2289.59,0.06
78,0.3000,0.1017,0.3000,0.0702,0,2312.61,0.06
79,0.3000,0.0610,0.3000,0.0674,0,2231.10,0.05
80,0.3000,0.1645,0.3000,0.0965,0,65.01,0.05
81,0.3000,0.1037,0.3000,0.0987,0,50.74,0.06
82,0.3000,0.1902,0.3000,0.1261,0,10.92,0.05
83,0.3000,0.1335,0.3000,0.1283,0,18.13,0.06
84,0.3000,0.0108,0.3000,0.0931,0,21.42,0.06
85,0.3000,0.0652,0.3000,0.0847,0,23.19,0.06
86,0.3000,0.0501,0.3000,0.0743,0,23.98,0.06
87,0.3000,0.0584,0.3000,0.0696,0,950.33,0.06
88,0.3000,0.0771,0.3000,0.0718,0,2308.56,0.06
89,0.3000,0.0469,0.3000,0.0643,0,1807.53,0.05
90,0.3000,0.0767,0.3000,0.0680,0,2317.73,0.05
91,0.3000,0.0284,0.3000,0.0561,0,828.94,0.05
92,0.3000,0.0742,0.3000,0.0616,0,1894.44,0.05
93,0.3000,0.0529,0.3000,0.0589,0,2318.69,0.05
94,0.3000,0.0436,0.3000,0.0543,0,1032.04,0.05
95,0.3000,0.0003,0.3000,0.0381,0,21.08,0.05
96,0.3000,0.0190,0.3000,0.0324,0,23.65,0.05
97,0.3000,0.0219,0.3000,0.0292,0,121.90,0.05
98,0.3000,0.0203,0.3000,0.0265,0,1143.79,0.05
99,0.3000,0.0455,0.3000,0.0322,0,2265.66,0.05
100,0.3000,0.0756,0.3000,0.0452,0,2274.74,0.06
101,0.3000,0.0964,0.3000,0.0606,0,2272.60,0.06
102,0.3000,0.0392,0.3000,0.0542,0,2265.13,0.07
103,0.3000,0.0428,0.3000,0.0508,0,2319.06,0.06
104,0.3000,0.0324,0.3000,0.0453,0,882.42,0.07
105,0.3000,0.1058,0.3000,0.0634,0,2145.83,0.06
106,0.3000,0.1153,0.3000,0.0790,0,2254.61,0.06
107,0.3000,0.0813,0.3000,0.0797,0,2299.61,0.06
108,0.3000,0.0614,0.3000,0.0742,0,1994.55,0.05
109,0.3000,0.0666,0.3000,0.0719,0,174.23,0.05
110,0.3000,0.0834,0.3000,0.0754,0,1344.19,0.06
111,0.3000,0.1726,0.3000,0.1045,0,2053.02,0.06
112,0.3000,0.0533,0.3000,0.0892,0,951.20,0.05
113,0.3000,0.0363,0.3000,0.0733,0,1113.65,0.05
114,0.3000,0.0667,0.3000,0.0713,0,2263.15,0.06
115,0.3000,0.0964,0.3000,0.0788,0,1007.99,0.06
116,0.3000,0.0684,0.3000,0.0757,0,442.06,0.05
117,0.3000,0.1050,0.3000,0.0845,0,2341.60,0.06
118,0.3000,0.0337,0.3000,0.0693,0,1646.54,0.06
119,0.3000,0.0879,0.3000,0.0748,0,1034.70,0.07
120,0.3000,0.1590,0.3000,0.1001,0,2304.53,0.06
121,0.3000,0.0433,0.3000,0.0831,0,985.91,0.05
122,0.3000,0.0549,0.3000,0.0746,0,716.42,0.05
123,0.3000,0.1270,0.3000,0.0903,0,2304.74,0.06
124,0.3000,0.0944,0.3000,0.0915,0,1669.37,0.06
125,0.3000,0.0766,0.3000,0.0871,0,133.40,0.06
126,0.3000,0.1027,0.3000,0.0918,0,1922.03,0.06
127,0.3000,0.1328,0.3000,0.1041,0,2250.60,0.06
128,0.3000,0.1050,0.3000,0.1044,0,2247.64,0.07
129,0.3000,0.0560,0.3000,0.0899,0,2261.58,0.06
130,0.3000,0.0542,0.3000,0.0792,0,2306.61,0.06
131,0.3000,0.0245,0.3000,0.0627,0,2331.51,0.05
132,0.3000,0.0127,0.3000,0.0477,0,2238.13,0.06
133,0.3000,0.0229,0.3000,0.0403,0,2336.21,0.06
134,0.3000,0.0764,0.3000,0.0511,0,2282.60,0.05
135,0.3000,0.0637,0.3000,0.0549,0,2260.67,0.06
136,0.3000,0.0530,0.3000,0.0543,0,2331.68,0.05
137,0.3000,0.0629,0.3000,0.0569,0,2286.69,0.06
138,0.3000,0.1035,0.3000,0.0709,0,2330.73,0.06
139,0.3000,0.0446,0.3000,0.0630,0,2294.59,0.06
140,0.3000,0.0494,0.3000,0.0589,0,2288.63,0.07
141,0.3000,0.0616,0.3000,0.0597,0,2300.56,0.06
142,0.3000,0.0687,0.3000,0.0624,0,2325.67,0.07
143,0.3000,0.0528,0.3000,0.0595,0,2292.51,0.05
144,0.3000,0.0851,0.3000,0.0672,0,2291.94,0.05
145,0.3000,0.0207,0.3000,0.0533,0,1521.96,0.05
146,0.3000,0.0525,0.3000,0.0530,0,21.12,0.05
147,0.3000,0.0661,0.3000,0.0569,0,67.25,0.05
148,0.3000,0.0576,0.3000,0.0571,0,77.41,0.05
149,0.3000,0.0414,0.3000,0.0524,0,227.60,0.06
150,0.3000,0.0520,0.3000,0.0523,0,2267.50,0.06
151,0.3000,0.0687,0.3000,0.0572,0,1846.62,0.06
152,0.3000,0.0331,0.3000,0.0500,0,2304.59,0.06
153,0.3000,0.0704,0.3000,0.0561,0,2263.57,0.05
154,0.3000,0.0646,0.3000,0.0587,0,2297.70,0.06
155,0.3000,0.0888,0.3000,0.0677,0,2295.59,0.06
156,0.3000,0.1137,0.3000,0.0815,0,2297.63,0.06
157,0.3000,0.1523,0.3000,0.1027,0,2205.39,0.06
158,0.3000,0.1170,0.3000,0.1070,0,1393.82,0.06
159,0.3000,0.0857,0.3000,0.1006,0,2178.20,0.06
160,0.3000,0.0241,0.3000,0.0777,0,819.96,0.06
161,0.3000,0.0995,0.3000,0.0842,0,1416.67,0.06
162,0.3000,0.0472,0.3000,0.0731,0,2289.61,0.06
163,0.3000,0.0163,0.3000,0.0561,0,721.60,0.06
164,0.3000,0.0511,0.3000,0.0546,0,1789.63,0.06
165,0.3000,0.0441,0.3000,0.0514,0,2290.62,0.07
166,0.3000,0.0625,0.3000,0.0547,0,684.98,0.06
167,0.3000,0.0792,0.3000,0.0621,0,33.31,0.06
168,0.3000,0.0624,0.3000,0.0622,0,47.60,0.06
169,0.3000,0.0743,0.3000,0.0658,0,1223.54,0.07
170,0.3000,0.0501,0.3000,0.0611,0,2290.50,0.05
171,0.3000,0.0919,0.3000,0.0703,0,2283.68,0.05
172,0.3000,0.1507,0.3000,0.0945,0,2311.70,0.06
173,0.3000,0.0313,0.3000,0.0755,0,2294.68,0.06
174,0.3000,0.1085,0.3000,0.0854,0,2326.17,0.06
175,0.3000,0.0820,0.3000,0.0844,0,2392.10,0.06
176,0.3000,0.0190,0.3000,0.0648,0,2310.66,0.05
177,0.3000,0.0610,0.3000,0.0636,0,147.27,0.05
178,0.3000,0.0291,0.3000,0.0533,0,224.05,0.05
179,0.3000,0.0668,0.3000,0.0574,0,2404.73,0.05
180,0.3000,0.0370,0.3000,0.0513,0,2281.72,0.06
181,0.3000,0.1259,0.3000,0.0737,0,2372.61,0.06
182,0.3000,0.1280,0.3000,0.0900,0,2349.42,0.05
183,0.3000,0.0726,0.3000,0.0847,0,2296.81,0.05
184,0.3000,0.0509,0.3000,0.0746,0,2023.98,0.05
185,0.3000,0.0428,0.3000,0.0651,0,2325.39,0.05
186,0.3000,0.0240,0.3000,0.0527,0,1265.45,0.06
187,0.3000,0.0743,0.3000,0.0592,0,345.34,0.06
188,0.3000,0.0631,0.3000,0.0604,0,2018.14,0.06
189,0.3000,0.0435,0.3000,0.0553,0,1907.98,0.06
190,0.3000,0.0968,0.3000,0.0678,0,28.44,0.06
191,0.3000,0.1281,0.3000,0.0859,0,30.30,0.06
192,0.3000,0.1007,0.3000,0.0903,0,83.93,0.06
193,0.3000,0.0836,0.3000,0.0883,0,710.45,0.06
194,0.3000,0.0501,0.3000,0.0769,0,2275.60,0.06
195,0.3000,0.0481,0.3000,0.0682,0,1445.73,0.06
196,0.3000,0.0676,0.3000,0.0680,0,354.52,0.06
197,0.3000,0.0249,0.3000,0.0551,0,2262.59,0.07
198,0.3000,0.0875,0.3000,0.0648,0,2291.58,0.06
199,0.3000,0.1084,0.3000,0.0779,0,2302.61,0.06
200,0.3000,0.1146,0.3000,0.0889,0,1428.04,0.07
201,0.3000,0.0352,0.3000,0.0728,0,1998.17,0.06
202,0.3000,0.0761,0.3000,0.0738,0,2289.60,0.06
203,0.3000,0.1308,0.3000,0.0909,0,324.05,0.06
204,0.3000,0.1331,0.3000,0.1035,0,24.73,0.06
205,0.3000,0.1871,0.3000,0.1286,0,1295.06,0.06
206,0.3000,0.0422,0.3000,0.1027,0,2253.57,0.05
207,0.3000,0.0818,0.3000,0.0964,0,722.57,0.06
208,0.3000,0.1114,0.3000,0.1009,0,29.62,0.06
209,0.3000,0.0940,0.3000,0.0988,0,66.79,0.06
210,0.3000,0.1384,0.3000,0.1107,0,2065.97,0.06
211,0.3000,0.0675,0.3000,0.0978,0,2265.21,0.06
212,0.3000,0.0604,0.3000,0.0866,0,2328.60,0.06
213,0.3000,0.0565,0.3000,0.0775,0,2333.62,0.06
214,0.3000,0.0725,0.3000,0.0760,0,2266.61,0.06
215,0.3000,0.1109,0.3000,0.0865,0,977.99,0.07
216,0.3000,0.0489,0.3000,0.0752,0,291.36,0.04
217,0.3000,0.0476,0.3000,0.0669,0,1514.54,0.05
218,0.3000,0.1330,0.3000,0.0868,0,2253.66,0.06
219,0.3000,0.1122,0.3000,0.0944,0,1897.74,0.06
220,0.3000,0.0803,0.3000,0.0902,0,2292.58,0.06
221,0.3000,0.0195,0.3000,0.0690,0,787.34,0.06
222,0.3000,0.0399,0.3000,0.0603,0,815.86,0.06
223,0.3000,0.0535,0.3000,0.0582,0,2327.62,0.06
224,0.3000,0.0279,0.3000,0.0491,0,2268.60,0.06
225,0.3000,0.0080,0.3000,0.0368,0,2330.66,0.06
226,0.3000,0.0287,0.3000,0.0344,0,2318.55,0.06
227,0.3000,0.0657,0.3000,0.0438,0,2288.61,0.06
228,0.3000,0.0800,0.3000,0.0546,0,891.12,0.06
229,0.3000,0.0910,0.3000,0.0656,0,1479.11,0.06
230,0.3000,0.0908,0.3000,0.0731,0,2278.10,0.07
231,0.3000,0.0868,0.3000,0.0772,0,322.87,0.06
232,0.3000,0.0755,0.3000,0.0767,0,2315.82,0.06
233,0.3000,0.0389,0.3000,0.0654,0,1719.63,0.06
234,0.3000,0.0556,0.3000,0.0624,0,54.86,0.06
235,0.3000,0.1039,0.3000,0.0749,0,30.73,0.06
236,0.3000,0.0564,0.3000,0.0693,0,2270.21,0.06
237,0.3000,0.0629,0.3000,0.0674,0,2051.01,0.06
238,0.3000,0.0695,0.3000,0.0680,0,236.84,0.06
239,0.3000,0.0502,0.3000,0.0627,0,1860.62,0.06
240,0.3000,0.0252,0.3000,0.0514,0,2165.38,0.06
241,0.3000,0.0837,0.3000,0.0611,0,681.81,0.06
242,0.3000,0.0997,0.3000,0.0727,0,2325.63,0.06
243,0.3000,0.0637,0.3000,0.0700,0,1309.78,0.06
244,0.3000,0.0645,0.3000,0.0683,0,91.95,0.06
245,0.3000,0.0581,0.3000,0.0653,0,58.08,0.06
246,0.3000,0.0670,0.3000,0.0658,0,80.59,0.06
247,0.3000,0.1029,0.3000,0.0769,0,2311.63,0.06
248,0.3000,0.0229,0.3000,0.0607,0,1865.61,0.06
249,0.3000,0.0443,0.3000,0.0558,0,2316.60,0.06
250,0.3000,0.0377,0.3000,0.0504,0,2047.00,0.06
251,0.3000,0.0356,0.3000,0.0459,0,173.19,0.06
252,0.3000,0.0961,0.3000,0.0610,0,2285.58,0.06
253,0.3000,0.0741,0.3000,0.0649,0,2170.14,0.04
254,0.3000,0.0913,0.3000,0.0728,0,13.24,0.04
255,0.3000,0.0342,0.3000,0.0612,0,13.37,0.05
256,0.3000,0.0518,0.3000,0.0584,0,17.69,0.05
257,0.3000,0.0813,0.3000,0.0653,0,22.79,0.05
258,0.3000,0.0746,0.3000,0.0681,0,22.51,0.05
259,0.3000,0.0862,0.3000,0.0735,0,1828.58,0.06
260,0.3000,0.0649,0.3000,0.0709,0,2292.18,0.06
261,0.3000,0.0982,0.3000,0.0791,0,2290.53,0.05
262,0.3000,0.0518,0.3000,0.0709,0,2300.88,0.05
263,0.3000,0.0725,0.3000,0.0714,0,2258.56,0.06
264,0.3000,0.0517,0.3000,0.0655,0,2405.61,0.06
265,0.3000,0.0545,0.3000,0.0622,0,2312.59,0.06
266,0.3000,0.0644,0.3000,0.0629,0,2156.74,0.05
267,0.3000,0.0796,0.3000,0.0679,0,36.40,0.05
268,0.3000,0.1128,0.3000,0.0814,0,166.92,0.05
269,0.3000,0.0379,0.3000,0.0683,0,63.13,0.04
270,0.3000,0.0408,0.3000,0.0600,0,769.21,0.06
271,0.3000,0.0525,0.3000,0.0578,0,2275.62,0.06
272,0.3000,0.0421,0.3000,0.0531,0,1166.63,0.06
273,0.3000,0.0753,0.3000,0.0597,0,1568.99,0.06
274,0.3000,0.0417,0.3000,0.0543,0,2313.16,0.05
275,0.3000,0.0786,0.3000,0.0616,0,2381.67,0.06
276,0.3000,0.0756,0.3000,0.0658,0,2341.64,0.06
277,0.3000,0.0722,0.3000,0.0677,0,2070.58,0.06
278,0.3000,0.0683,0.3000,0.0679,0,2309.59,0.06
279,0.3000,0.0846,0.3000,0.0729,0,364.00,0.05
280,0.3000,0.0917,0.3000,0.0785,0,39.88,0.05
281,0.3000,0.0775,0.3000,0.0782,0,132.23,0.04
282,0.3000,0.0389,0.3000,0.0664,0,9.31,0.04
283,0.3000,0.1182,0.3000,0.0819,0,12.58,0.04
284,0.3000,0.0522,0.3000,0.0730,0,20.78,0.05
285,0.3000,0.0754,0.3000,0.0737,0,2255.09,0.05
286,0.3000,0.0808,0.3000,0.0759,0,1872.63,0.05
287,0.3000,0.0762,0.3000,0.0759,0,144.70,0.05
288,0.3000,0.0429,0.3000,0.0660,0,2233.74,0.06
289,0.3000,0.0548,0.3000,0.0627,0,2261.62,0.06
290,0.3000,0.0012,0.3000,0.0442,0,2270.58,0.06
291,0.3000,0.1081,0.3000,0.0634,0,1786.77,0.06
292,0.3000,0.0935,0.3000,0.0724,0,171.47,0.06
293,0.3000,0.0891,0.3000,0.0774,0,2275.58,0.06
294,0.3000,0.1498,0.3000,0.0991,0,1921.86,0.06
295,0.3000,0.1439,0.3000,0.1126,0,27.98,0.06
296,0.3000,0.0744,0.3000,0.1011,0,123.97,0.06
297,0.3000,0.0404,0.3000,0.0829,0,2058.61,0.06
298,0.3000,0.0579,0.3000,0.0754,0,2139.63,0.07
299,0.3000,0.0350,0.3000,0.0633,0,102.46,0.06
